"igbp_indx","mon_flip","season_indx","Reco","GPP_mean","TA_era5","TS_era5"
21,2,4,1.21999445408951,0.612195217758418,1.25276398011968,2.63390321261084
21,2,4,0.987677228009259,0.612195217758418,-4.67908717385436,0.3019386594974
21,2,4,0.994796248070988,0.610561754256486,-4.53139930782411,-0.689860382665264
21,2,4,1.22733506944444,0.610561754256486,0.662429713360332,-0.662842104126537
21,2,4,1.39683883101852,0.610561754256486,0.987704589673664,0.90672110689691
21,2,4,1.59817708333333,0.610561754256486,3.54324702856721,1.32230198523778
21,2,4,1.21687934027778,0.641388306356967,1.81751014203009,1.72146576245021
21,2,4,1.07484640239198,0.641388306356967,-1.31967495192139,0.0779151674174538
21,2,4,0.907904610339506,0.641388306356967,-1.06240324555984,0.621888083282945
21,2,4,0.953993537808642,0.641388306356967,0.267900075010206,1.33216696977235
21,2,4,1.24472198109568,0.665148864611983,4.41776223151564,2.83871207063464
21,2,4,1.39194613233025,0.665148864611983,9.30655044842761,7.25343988843216
21,2,4,1.26301359953704,0.665148864611983,3.26887023037729,4.59666703855345
21,2,4,1.30647762345679,0.665148864611983,1.6355425594495,2.49645600271493
21,2,4,1.24780309606481,0.695237844437361,-0.901573662637058,1.69437386462392
21,2,4,1.28515986689815,0.695237844437361,-0.995095404544166,0.84885634686574
21,2,4,1.17098017939815,0.695237844437361,-1.55949390198653,0.553201287978778
21,2,4,1.20824652777778,0.695237844437361,1.97110830401729,1.85471667295455
21,2,4,1.15072362075617,0.810074429921806,5.33935120343889,5.21875001853225
21,2,4,0.969365113811728,0.810074429921806,3.90328835168616,4.14707404935456
21,2,4,0.872998649691358,0.810074429921806,4.90059864475203,5.39963260809532
21,3,1,0.753793402777778,0.810074429921806,4.19836441400248,5.232705398822
21,3,1,0.716546585648148,0.894640343636274,2.41019369401704,4.23151777534439
21,3,1,0.953519000771605,0.894640343636274,4.27434652427249,4.66511997305968
21,3,1,1.1671607349537,0.894640343636274,6.38812357846974,6.0888872718785
21,3,1,1.68279562114198,0.894640343636274,11.4901653555914,9.43720187251125
21,3,1,1.83944106867284,1.02683255232871,14.6623637172097,12.3929508283214
21,3,1,1.78738667052469,1.02683255232871,13.5681775355981,12.1905236944516
21,3,1,1.76317033179012,1.02683255232871,11.0106970728213,10.7456050689149
21,3,1,2.15760271990741,1.02683255232871,12.4561819064305,10.9103470925058
21,3,1,1.7087962962963,1.62019654840231,8.33147005871842,9.29755843027214
21,3,1,1.57669511959877,1.62019654840231,6.64606860987627,7.82344501574471
21,3,1,1.70299961419753,1.62019654840231,7.10984414172604,7.73042386408782
21,3,1,1.77028838734568,1.62019654840231,8.31387957977982,8.55659170662572
21,3,1,1.89609375,2.11478216059505,6.89368720822016,7.61360908892778
21,3,1,2.18345148533951,2.11478216059505,9.73031457680164,9.47190792268908
21,3,1,1.74682677469136,2.11478216059505,8.84925784954974,9.42461534358411
21,3,1,1.57520978009259,2.11478216059505,5.95164613426741,7.66242681728018
21,3,1,2.26042872299383,2.27710612609982,6.91445114538329,7.74770241267421
21,3,1,2.48029996141975,2.27710612609982,12.3159690016959,11.0177422091505
21,3,1,1.01172236689815,2.27710612609982,0.371595865158985,5.8046104617309
21,3,1,1.32289014274691,2.27710612609982,0.0745284407604151,2.97077954055834
21,3,1,1.92651668595679,2.61985474959015,4.49068751835538,5.07317673040802
21,3,1,2.85934606481481,2.61985474959015,11.2087906821131,8.673668768599
21,3,1,2.76600597993827,2.61985474959015,14.8300936782092,12.9431832289948
21,3,1,2.18487172067901,2.61985474959015,9.44689619622679,10.4080030829576
21,3,1,2.51299672067901,3.11005520612001,9.40937957309635,9.37181150329208
21,3,1,2.5345775462963,3.11005520612001,13.2168788836005,12.2217293490106
21,3,1,2.38705632716049,3.11005520612001,9.02260800506489,10.0048617747761
21,3,1,2.89790219907407,3.11005520612001,11.027922604064,10.2632952385466
21,3,1,4.04926456404321,3.60339734569192,17.1244468522988,14.3316486656156
21,3,1,5.13161410108025,3.60339734569192,22.6596085548212,18.3736374107898
21,4,1,4.76708863811728,3.60339734569192,22.9767884905585,20.4107946419056
21,4,1,3.95410638503086,3.60339734569192,19.5842092050985,19.583984984435
21,4,1,3.3126880787037,4.35819742754103,13.5620210525545,15.0020969119182
21,4,1,4.53094376929012,4.35819742754103,20.6666492854826,18.0741546972806
21,4,1,4.81714168595679,4.35819742754103,22.9869871062272,21.0508743619387
21,4,1,4.82146990740741,4.35819742754103,23.4382801404705,21.7913337660757
21,4,1,2.02368827160494,5.21347697675229,13.8982012029758,17.1275944289543
21,4,1,1.67106963734568,5.21347697675229,9.20446941750282,12.1431934614639
21,4,1,2.03501398533951,5.21347697675229,14.1355327041891,13.721310646456
21,4,1,2.54653742283951,5.21347697675229,18.1902221839999,17.414461408407
21,4,1,3.12514467592593,5.80166084140538,18.9806955672826,18.9836648666666
21,4,1,3.84911265432099,5.80166084140538,20.4083163939424,20.1133053310121
21,4,1,4.23412905092593,5.80166084140538,20.6717022515763,20.4069157385146
21,4,1,4.15554591049383,5.80166084140538,21.4512012241242,21.1908586269729
21,4,1,4.45629099151235,6.05206056505441,20.5647214850613,20.5465899608798
21,4,1,4.01489438657407,6.05206056505441,18.1165594126652,19.3333929972503
21,4,1,4.03470052083333,6.05206056505441,12.2037206044927,14.3189954015383
21,4,1,4.05192177854938,6.05206056505441,11.3545064903708,12.9668993222159
21,4,1,4.89515335648148,6.68454727619886,12.5905883210413,14.0278653353875
21,4,1,4.95876736111111,6.68454727619886,13.4830684573405,14.3554254151408
21,4,1,5.41534047067901,6.68454727619886,16.1061105281356,15.9495097975842
21,4,1,6.29630835262346,6.68454727619886,19.0845971825842,18.2459183358829
21,4,1,5.89423466435185,6.86761808037758,20.2630436187486,19.6678515263879
21,4,1,4.64562114197531,6.86761808037758,17.5658650610475,17.8956476306285
21,4,1,4.90073061342593,6.86761808037758,16.0570020139125,16.3745782967245
21,4,1,4.12812741126543,6.86761808037758,14.2297231502794,15.3575608318777
21,4,1,4.18748312114198,6.87267546683551,11.6894233992686,13.0211567892835
21,4,1,5.30830680941358,6.87267546683551,15.0661469439767,14.6511286106587
21,4,1,6.5610725308642,6.87267546683551,22.2809929998235,19.5072494238681
21,4,1,5.44089747299383,6.87267546683551,21.2689786343703,20.9180210782906
21,5,1,4.41205150462963,6.89945003867149,17.1553054513913,17.6908707770661
21,5,1,3.50276572145062,6.89945003867149,15.8670884709565,16.9351054690719
21,5,1,3.04809751157407,6.89945003867149,16.9681015944772,17.7275752137627
21,5,1,3.35224247685185,6.89945003867149,18.5659758205117,17.7806420337143
21,5,1,3.46891878858025,6.84667411476374,21.3237987824594,20.1053769538999
21,5,1,4.13091724537037,6.84667411476374,20.5811108759404,19.9995573188486
21,5,1,3.59150028935185,6.84667411476374,21.6436050718665,21.9752758462759
21,5,1,2.88767602237654,6.84667411476374,12.7043208174076,16.3300966208964
21,5,1,3.34749228395062,6.75510078668594,14.8448490341262,16.7112985109626
21,5,1,4.70055459104938,6.75510078668594,15.0741441095501,14.9513013167112
21,5,1,5.25465615354938,6.75510078668594,18.5670503828694,18.0450341189167
21,5,1,5.98840422453704,6.75510078668594,23.7641298970016,21.8975596454593
21,5,1,4.14712336033951,6.163718791008,16.1268019269702,19.036425937213
21,5,1,3.91180314429012,6.163718791008,14.9280862875335,17.1158152612738
21,5,1,3.89737413194444,6.163718791008,16.1043187760995,17.3918255259923
21,5,1,3.88922405478395,6.163718791008,17.8256850146369,18.6938466439162
21,5,1,3.78905767746914,5.04995246261359,17.5835778495624,18.7346672746482
21,5,1,3.61027199074074,5.04995246261359,16.8583309166968,18.2816367747363
21,5,1,3.52083333333333,5.04995246261359,19.0779634546774,19.2170572282019
21,5,1,4.00169511959877,5.04995246261359,18.1855807458538,18.7788634575368
21,5,1,4.66912615740741,4.44849185600877,18.4654629107368,19.097499880885
21,5,1,5.6744815779321,4.44849185600877,24.9317658867053,22.5825612296269
21,5,1,5.86351996527778,4.44849185600877,26.3154715689678,24.2276326481253
21,5,1,5.69383680555556,4.44849185600877,26.4371450913268,25.0612370283998
21,5,1,5.05549045138889,4.33822277963161,24.0103699942214,23.3966188078779
21,5,1,5.08717206790123,4.33822277963161,23.8920028175786,23.8048251151976
21,5,1,4.78325617283951,4.33822277963161,24.8982064776851,24.6493411640717
21,5,1,4.36753231095679,4.33822277963161,25.500622667191,25.2402197939169
21,5,1,4.1107349537037,4.11330932021142,25.815965389881,25.294071625998
21,5,1,4.0169319058642,4.11330932021142,26.4211093146029,25.7509486853442
21,5,1,3.77411265432099,4.11330932021142,22.6932871781419,24.3887956383036
21,6,2,4.05762683256173,4.11330932021142,26.7845883469092,25.4958813732453
21,6,2,3.8923225308642,3.91586162641644,28.3037684930584,26.6617873614863
21,6,2,3.60044367283951,3.91586162641644,25.957218292332,27.1682874470038
21,6,2,3.65278983410494,3.91586162641644,27.3076446755043,27.1709225570183
21,6,2,3.69409481095679,3.91586162641644,29.1069979297053,28.0497716727688
21,6,2,3.44824459876543,3.79953409388661,28.5341977341678,28.6284578023203
21,6,2,3.01630979938272,3.79953409388661,25.3656920958989,26.2635663420198
21,6,2,3.47979359567901,3.79953409388661,27.9598232288206,27.3474749279909
21,6,2,2.98971113040123,3.79953409388661,28.0561047024521,28.6203927686395
21,6,2,3.12717978395062,3.78527950823308,27.254532434026,28.1662754761379
21,6,2,3.51212866512346,3.78527950823308,28.9296809300741,29.1281704832549
21,6,2,3.30376398533951,3.78527950823308,28.7970246139949,28.947465817714
21,6,2,2.75623070987654,3.78527950823308,27.5156192872212,27.6257585158875
21,6,2,2.07272617669753,3.94640204310417,24.4669269113199,26.2987011422134
21,6,2,2.07972366898148,3.94640204310417,22.6496762403337,24.6519170867779
21,6,2,2.14464457947531,3.94640204310417,26.6625090871266,26.6206636748961
21,6,2,2.60113088348765,3.94640204310417,28.380743956917,27.3446002625205
21,6,2,2.98764467592593,3.95968231305479,29.4521860701088,28.2455683320292
21,6,2,3.27358458719136,3.95968231305479,30.0847271800079,29.2563326521428
21,6,2,3.32411506558642,3.95968231305479,29.316546851232,28.6984878472515
21,6,2,3.24771170910494,3.95968231305479,29.195905004754,28.4902343042861
21,6,2,3.21097608024691,3.93896384537221,30.2489525506944,29.4301700612822
21,6,2,3.18607976466049,3.93896384537221,30.3700915476387,29.8655221764078
21,6,2,2.93743007330247,3.93896384537221,27.5894461314602,29.0630113992596
21,6,2,3.06463155864197,3.93896384537221,28.8276822260807,29.1903750499613
21,6,2,3.09123505015432,3.97785562351347,29.804748609095,29.7740119922673
21,6,2,3.06245418595679,3.97785562351347,30.1955088755719,30.2792344486869
21,6,2,2.89419608410494,3.97785562351347,27.3571940053078,28.695213922688
21,6,2,2.96535493827161,3.97785562351347,26.7989768901138,28.0646241110324
21,6,2,2.92535686728395,3.92641093119979,26.7573819677704,28.3864269400779
21,7,2,3.01164158950617,3.92641093119979,26.0931256913063,27.7597381436968
21,7,2,3.13791232638889,3.92641093119979,26.6968000850612,27.7513926773747
21,7,2,3.03115113811728,3.92641093119979,25.5635549965305,26.4815291457225
21,7,2,3.21017312885803,3.80866925910114,24.7645163054668,25.3997935446855
21,7,2,3.24412133487654,3.80866925910114,24.4197551329408,24.3559109728655
21,7,2,3.35520109953704,3.80866925910114,25.8951438097829,26.0568603973391
21,7,2,3.31095679012346,3.80866925910114,24.8854318085423,25.97831130023
21,7,2,3.48155864197531,3.79572444304823,25.0342119177734,26.3202882380062
21,7,2,3.65421006944444,3.79572444304823,25.2255488800423,26.504029766094
21,7,2,3.77194974922839,3.79572444304823,25.7701752730848,26.6049170242218
21,7,2,3.95545428240741,3.79572444304823,28.4423910034127,28.1233433657541
21,7,2,3.7326171875,3.63500263005495,27.6901310754103,28.118225896139
21,7,2,3.78883825231481,3.63500263005495,27.9594044967146,28.3132583492508
21,7,2,3.60300684799383,3.63500263005495,30.9486012316133,30.140844839281
21,7,2,3.30069685570988,3.63500263005495,29.5159382842099,29.4846715130681
21,7,2,3.23640528549383,3.47265734955668,29.1265937418349,29.4353650994742
21,7,2,3.14314718364197,3.47265734955668,29.6682647978609,29.3815098240002
21,7,2,3.0694106867284,3.47265734955668,30.7717032016251,29.8751425676739
21,7,2,3.13454137731481,3.47265734955668,30.7870709541109,29.8337966623703
21,7,2,3.14658082561728,3.32962433516979,30.9214965692619,30.3677193255539
21,7,2,3.08274980709877,3.32962433516979,30.2417690554647,30.2121644951878
21,7,2,3.07575231481481,3.32962433516979,30.7436697190685,30.3850212466338
21,7,2,3.08423755787037,3.32962433516979,31.2547741465237,30.8177317329839
21,7,2,2.79014998070988,2.8732676783204,31.0601440944364,31.0167444402409
21,7,2,2.51330536265432,2.8732676783204,27.3083859710778,29.5100964017911
21,7,2,2.57669994212963,2.8732676783204,27.5841611338183,28.8934006983239
21,7,2,2.45738570601852,2.8732676783204,28.7243301547877,29.6583405612785
21,7,2,2.43330922067901,2.50621114224196,28.9308659931415,29.7887954216273
21,7,2,2.55155044367284,2.50621114224196,29.1064130119222,30.1258985788176
21,7,2,2.6954475308642,2.50621114224196,30.5894855650072,30.714001436181
21,7,2,2.78675974151235,2.50621114224196,31.0845467343727,31.3970617852927
21,8,2,2.84612750771605,2.16955684289336,31.2500621368844,32.2171802427922
21,8,2,3.10060040509259,2.16955684289336,33.3495691500759,32.7413867169587
21,8,2,2.9647690007716,2.16955684289336,33.5832600967321,32.8890177499973
21,8,2,2.64129292052469,2.16955684289336,33.067157888454,32.9659307023596
21,8,2,2.25687692901235,1.97848012715579,29.7489296676333,32.4063004757566
21,8,2,2.25055217978395,1.97848012715579,28.0883581119035,30.7492125261675
21,8,2,2.33213252314815,1.97848012715579,29.8211356728902,31.5511668244393
21,8,2,2.46726224922839,1.97848012715579,32.3092863223202,32.8176560462887
21,8,2,2.48039641203704,1.73610307306051,33.4680802751977,33.682846307486
21,8,2,2.48468846450617,1.73610307306051,32.8982607965727,33.7848605581089
21,8,2,2.55243537808642,1.73610307306051,32.1173199530962,33.3018214723521
21,8,2,2.62238859953704,1.73610307306051,33.38021714308,33.9622591563923
21,8,2,2.77317949459877,1.71442249067128,34.6228766637703,34.8385519148972
21,8,2,2.75843942901235,1.71442249067128,34.235612621735,34.6041926782533
21,8,2,2.40216290509259,1.71442249067128,30.1266162118549,32.8770302710203
21,8,2,2.75079812885802,1.71442249067128,26.9996880995408,30.3121924872216
21,8,2,2.67234037422839,1.80007701255382,26.4556862237181,29.0304976712337
21,8,2,2.8490306712963,1.80007701255382,24.7538065035045,28.0053670865046
21,8,2,3.24854359567901,1.80007701255382,26.368989047856,27.5391426524672
21,8,2,3.74549334490741,1.80007701255382,31.2463506301702,29.9510395132106
21,8,2,3.76773967978395,1.84631599545479,30.3365716204509,30.6832411653546
21,8,2,3.75478153935185,1.84631599545479,28.3833450445679,29.8828154717846
21,8,2,4.12909673996914,1.84631599545479,29.3796546649699,29.9920704815211
21,8,2,3.52856867283951,1.84631599545479,26.6315790531329,28.7312934140835
21,8,2,3.10244020061728,1.8930753581971,22.007479826051,24.8245820607749
21,8,2,2.9478515625,1.8930753581971,21.6582759275017,24.1900502037856
21,8,2,2.85380497685185,1.8930753581971,23.7131072628004,24.9568465939168
21,8,2,2.70065586419753,1.8930753581971,26.5847742377299,26.6287378732493
21,8,2,2.54608169367284,1.89772717177867,28.0471332300094,28.1542049127288
21,8,2,2.28808834876543,1.89772717177867,29.0842513193571,29.3684802160812
21,8,2,2.21386236496914,1.89772717177867,30.7034314280134,30.6355326080838
21,9,3,2.14317611882716,1.89772717177867,28.1749163265364,29.6412629224469
21,9,3,1.9158878279321,1.87428597092629,26.357573398837,28.130058385506
21,9,3,1.59018614969136,1.87428597092629,20.180525782428,23.8780950407132
21,9,3,1.52503616898148,1.87428597092629,20.9412623035409,22.2620600836217
21,9,3,1.65215084876543,1.87428597092629,23.8824497894745,23.8481074105952
21,9,3,1.78784722222222,1.85315252237022,29.054492771532,28.0490446831978
21,9,3,1.48530092592593,1.85315252237022,25.8611243730972,27.4595757969255
21,9,3,1.41852092978395,1.85315252237022,22.1281821929411,24.1081833754667
21,9,3,1.61846788194444,1.85315252237022,23.268100054721,23.9355582481645
21,9,3,1.85516975308642,1.71869886636734,28.6365387144779,27.3518715337792
21,9,3,1.69225742669753,1.71869886636734,26.7597809853584,27.7557625205778
21,9,3,1.56382860725309,1.71869886636734,23.568232530754,25.4244990346774
21,9,3,1.61496913580247,1.71869886636734,26.145826890568,26.7635016706003
21,9,3,1.55220630787037,1.60964209862053,26.4892423785678,27.1178581165496
21,9,3,1.44416714891975,1.60964209862053,25.923477231287,26.7983564029888
21,9,3,1.07348234953704,1.60964209862053,24.9897669182922,26.9050401446913
21,9,3,1.08052179783951,1.60964209862053,23.9029439395648,25.4835322751191
21,9,3,1.1124592496142,1.41774188913405,27.2883559761046,27.5390979678929
21,9,3,1.0650764371142,1.41774188913405,26.8791059982394,27.4313937047466
21,9,3,1.03729914158951,1.41774188913405,27.442576433734,28.0289482609197
21,9,3,1.01431061921296,1.41774188913405,27.2559926271203,27.9581397730495
21,9,3,1.01628858024691,1.16101425841451,27.540695144591,28.4529356699964
21,9,3,1.03568142361111,1.16101425841451,26.9541193352495,27.8007439657548
21,9,3,1.15841772762346,1.16101425841451,23.1247201320814,24.9965865431246
21,9,3,1.43665364583333,1.16101425841451,22.4532399866515,24.7010278326685
21,9,3,1.21517168209877,0.846387240849436,18.3292472669343,22.8519214781416
21,9,3,1.19886429398148,0.846387240849436,15.0375227736645,19.6142779468423
21,9,3,1.31713204089506,0.846387240849436,19.3276842778977,20.8465183394133
21,9,3,1.32750048225309,0.846387240849436,20.0458499389774,21.7958387871014
21,9,3,1.19149787808642,0.663057716749609,22.1167086340102,23.8174132656315
21,10,3,0.930547116126543,0.663057716749609,18.6299751902053,21.8216870293811
21,10,3,0.741149691358025,0.663057716749609,18.3728667220288,21.3964553190948
21,10,3,0.593703703703704,0.663057716749609,13.4589526167968,18.3629442855716
21,10,3,0.634760802469136,0.619621728993953,14.0449864129354,17.6186350292167
21,10,3,0.736835696373457,0.619621728993953,16.6935188515704,18.7911397422612
21,10,3,0.863481385030864,0.619621728993953,19.6164887572146,20.5985924832048
21,10,3,0.951036361882716,0.619621728993953,22.9455883007088,23.5242190923524
21,10,3,0.933651861496913,0.526161509491503,23.7897707475847,24.4384385444458
21,10,3,0.885049913194444,0.526161509491503,22.6363189453326,23.7465169696681
21,10,3,0.720438126929012,0.526161509491503,19.622088037808,21.5367517067014
21,10,3,0.647289496527778,0.526161509491503,17.2941689515958,20.7416870259105
21,10,3,0.694135802469136,0.464502157792448,17.9011455115125,19.9006859655763
21,10,3,0.635449701003086,0.464502157792448,18.0491992165551,20.0341424184962
21,10,3,0.675959924768519,0.464502157792448,14.768093506719,17.2371532173757
21,10,3,0.783476080246914,0.464502157792448,19.4507645952342,19.9654321655078
21,10,3,0.84561824845679,0.418290296383203,21.3125617515236,21.3951339680758
21,10,3,0.843738667052469,0.418290296383203,20.6678445860484,21.4458116659813
21,10,3,0.826300395447531,0.418290296383203,20.7194743161958,22.0289938245476
21,10,3,0.727576437114198,0.418290296383203,17.7295311972195,21.1941331601253
21,10,3,0.803321518132716,0.408068360500038,16.0909780853706,17.8473064820359
21,10,3,0.915627893518518,0.408068360500038,19.3701204111025,19.740336133093
21,10,3,0.815346498842593,0.408068360500038,19.0722677707024,19.9631003695919
21,10,3,0.836041425540124,0.408068360500038,20.9631520989059,21.1485854132348
21,10,3,0.756031780478395,0.396759433448314,18.0501445496423,19.4703141660319
21,10,3,0.649644097222222,0.396759433448314,18.5017228936081,19.0315479011903
21,10,3,0.402618875385802,0.396759433448314,16.8711687540355,18.6210740934616
21,10,3,0.308012803819444,0.396759433448314,14.8015437544202,16.4962639283642
21,10,3,0.250224370659722,0.430900246538222,11.8685387744657,14.2983908245685
21,10,3,0.259208220003858,0.430900246538222,10.9249509175735,12.3284119082868
21,10,3,0.327068967013889,0.430900246538222,16.0224050775832,15.7204754271446
21,10,3,0.295186279899691,0.430900246538222,16.3409096100422,17.2213747316781
21,11,3,0.212400974151235,0.426095112003387,12.1641054063188,14.9783555986134
21,11,3,0.217467816840278,0.426095112003387,11.7858524957604,14.3419861069426
21,11,3,0.230421141975309,0.426095112003387,12.0324786929598,13.5991343093392
21,11,3,0.185081739486883,0.426095112003387,12.2235924665081,14.0024031434214
21,11,3,0.150002341338735,0.41344025336206,7.37493335347705,10.7631252300713
21,11,3,0.198177589699074,0.41344025336206,8.57739339418722,9.70942037286296
21,11,3,0.260774570794753,0.41344025336206,14.6244372205979,14.3095085633406
21,11,3,0.299786361882716,0.41344025336206,16.6149034018694,16.2167811162833
21,11,3,0.366392023533951,0.476538587622345,18.0139754633391,17.8213049929606
21,11,3,0.369678578317901,0.476538587622345,16.589796947736,17.7505679188275
21,11,3,0.368102575231481,0.476538587622345,11.1369930808884,13.3025336824864
21,11,3,0.339181134259259,0.476538587622345,12.9417430450305,14.2416939880497
21,11,3,0.304013310185185,0.399039770253002,6.77443201648731,10.4032888094813
21,11,3,0.350014708719136,0.399039770253002,6.21937402391842,8.60680716747351
21,11,3,0.344953703703704,0.399039770253002,7.55816409789113,9.33953223654244
21,11,3,0.369662422839506,0.399039770253002,7.54551150491098,9.51663746668901
21,11,3,0.322683015046296,0.416895707808436,8.10408042642201,9.57019660871555
21,11,3,0.238655719521605,0.416895707808436,3.06430753984261,6.83252931543754
21,11,3,0.32558666087963,0.416895707808436,8.10865125844101,8.05523801996494
21,11,3,0.308422067901235,0.416895707808436,11.8889280699861,11.0270202743982
21,11,3,0.498649932484568,0.53621483642608,16.7983328781104,14.1955611136151
21,11,3,0.445431134259259,0.53621483642608,18.6205049990786,16.8955719793058
21,11,3,0.315003616898148,0.53621483642608,6.64254032735917,9.93738428409356
21,11,3,0.45572940779321,0.53621483642608,14.7880942049399,13.1326296815198
21,11,3,0.178268277391975,0.593528722450138,3.18083063435612,8.63568709699762
21,11,3,0.20803515625,0.593528722450138,0.607054744001763,3.58387480159264
21,11,3,0.249470486111111,0.593528722450138,4.77313627552791,5.96208073830038
21,11,3,0.266089409722222,0.593528722450138,8.68616594745111,8.5191922124497
21,11,3,0.211709346064815,0.824993749372662,10.7931207763861,10.9629593398174
21,11,3,0.11526791570216,0.824993749372662,2.2389080187293,5.94002697393652
21,12,4,0.110729166666667,0.824993749372662,0.611954337199776,3.35841282279658
21,12,4,0.153012152777778,0.824993749372662,5.64364445619658,6.30773855749574
21,12,4,0.184335696373457,0.821667066887021,8.09877968591403,7.37668169639502
21,12,4,0.13244442033179,0.821667066887021,6.92098197600364,8.49208777734168
21,12,4,0.122527826003086,0.821667066887021,0.0592855419525714,4.2062691802208
21,12,4,0.204375964506173,0.821667066887021,-0.960693622687451,2.55886610622926
21,12,4,0.338543113425926,0.744887152798474,1.62774661702731,3.16502652346424
21,12,4,0.481593364197531,0.744887152798474,1.85329815369956,4.28700685217277
21,12,4,0.653874421296296,0.744887152798474,6.26330340844345,6.00229457440208
21,12,4,0.721798804012346,0.744887152798474,6.1913835322291,5.79324826916504
21,12,4,0.708217592592593,0.724569921493531,5.70442181637772,6.68778917249379
21,12,4,0.416174286265432,0.724569921493531,-2.15165976063709,1.99791287585118
21,12,4,0.402979359567901,0.724569921493531,-3.27043590077156,-0.749531744991868
21,12,4,0.469162085262346,0.724569921493531,-0.778023890143009,-0.725376924563423
21,12,4,0.56600959683642,0.757093294076622,2.59586243431275,2.18627615442164
21,12,4,0.543769772376543,0.757093294076622,3.41622173595781,4.50225806540976
21,12,4,0.521052035108025,0.757093294076622,3.97051126080986,5.00079287602625
21,12,4,0.393723234953704,0.757093294076622,1.45237016770461,3.15727038846428
21,12,4,0.442728829089506,0.765830309912561,4.17688416382494,4.14835670555443
21,12,4,0.613196855709877,0.765830309912561,10.0800540974192,8.03550996367735
21,12,4,0.427398967978395,0.765830309912561,7.0309214675313,7.85800527410683
21,12,4,0.25923828125,0.765830309912561,2.43250639622588,5.36961556226246
21,12,4,0.211743827160494,0.799705200083555,-1.24162008752474,1.49383796880615
21,12,4,0.269677854938272,0.799705200083555,2.76218981000849,3.71002427612811
21,12,4,0.206795428240741,0.799705200083555,-0.237645627732422,2.65844010603827
21,12,4,0.182658420138889,0.799705200083555,-3.86436577054175,-0.346064989089181
21,12,4,0.245572193287037,0.820841588638724,-1.39268559277499,-2.15553435060371
21,12,4,0.297354118441358,0.820841588638724,1.32082094811254,-0.180600775756697
21,12,4,0.435127797067901,0.820841588638724,7.24614085297276,4.55780676559995
21,12,4,0.649463493441358,0.820841588638724,15.3008293369795,11.1897453982802
21,12,4,0.229751157407407,0.787750134728848,8.01814838807371,8.91734557919663
